publishedAt,neg,neu,pos,compound
2019-04-25 20:35:59,0.0,1.0,0.0,0.0
2019-04-25 20:48:37,0.0,0.925,0.075,0.4588
2019-04-25 20:48:37,0.065,0.717,0.217,0.7003
2019-04-25 21:00:08,0.066,0.828,0.106,0.2263
2019-04-25 21:03:15,0.06,0.686,0.254,0.8074
2019-04-25 21:03:15,0.06,0.686,0.254,0.8074
2019-04-25 21:03:15,0.06,0.686,0.254,0.8074
2019-04-25 21:03:15,0.0,0.879,0.121,0.6705
2019-04-25 21:25:00,0.072,0.799,0.129,0.4215
2019-04-25 21:25:00,0.072,0.799,0.129,0.4215
2019-04-25 21:25:37,0.054,0.893,0.054,0.0
2019-04-25 21:37:28,0.0,0.927,0.073,0.4588
2019-04-25 21:37:28,0.068,0.775,0.157,0.4215
2019-04-25 21:40:39,0.061,0.735,0.204,0.7003
2019-04-25 21:40:39,0.061,0.735,0.204,0.7003
2019-04-25 21:40:39,0.0,0.933,0.067,0.4588
2019-04-25 22:05:10,0.06,0.806,0.133,0.3818
2019-04-25 22:08:21,0.0,1.0,0.0,0.0
2019-04-25 22:08:22,0.044,0.899,0.057,-0.1027
2019-04-25 22:19:29,0.0,0.949,0.051,0.2732
2019-04-25 22:19:37,0.068,0.775,0.157,0.4215
2019-04-25 22:48:15,0.096,0.846,0.058,-0.1779
2019-04-25 23:31:50,0.137,0.863,0.0,-0.7351
2019-04-26 00:29:32,0.066,0.731,0.203,0.6124
2019-04-26 00:29:32,0.0,0.824,0.176,0.7964
2019-04-26 00:37:59,0.068,0.775,0.157,0.4215
2019-04-26 01:05:23,0.0,1.0,0.0,0.0
2019-04-26 01:30:55,0.066,0.726,0.209,0.6486
2019-04-26 02:17:49,0.0,1.0,0.0,0.0
2019-04-26 02:18:13,0.0,0.93,0.07,0.4215
2019-04-26 02:58:31,0.064,0.724,0.213,0.7003
2019-04-26 03:39:37,0.0,0.904,0.096,0.34
2019-04-26 04:10:09,0.0,1.0,0.0,0.0
2019-04-26 04:26:14,0.0,0.961,0.039,0.128
2019-04-26 04:32:07,0.0,0.959,0.041,0.2023
2019-04-26 04:32:07,0.0,0.959,0.041,0.2023
2019-04-26 06:48:57,0.069,0.782,0.149,0.34
2019-04-26 07:14:13,0.0,0.882,0.118,0.6705
2019-04-26 07:14:13,0.065,0.785,0.15,0.4215
2019-04-26 07:47:19,0.07,0.777,0.153,0.34
2019-04-26 09:20:09,0.145,0.814,0.041,-0.7059
2019-04-26 09:48:38,0.12,0.804,0.077,-0.3382
2019-04-26 09:58:09,0.0,0.865,0.135,0.6249
2019-04-26 10:00:00,0.0,0.845,0.155,0.7003
2019-04-26 10:02:00,0.0,1.0,0.0,0.0
2019-04-26 10:11:03,0.04,0.794,0.167,0.7501
2019-04-26 10:40:15,0.066,0.778,0.156,0.4404
2019-04-26 11:07:18,0.103,0.833,0.064,-0.2023
2019-04-26 11:20:53,0.049,0.852,0.099,0.296
2019-04-26 11:22:00,0.0,1.0,0.0,0.0
2019-04-26 11:22:52,0.105,0.83,0.065,-0.2023
2019-04-26 11:59:21,0.0,0.887,0.113,0.6705
2019-04-26 11:59:21,0.067,0.78,0.154,0.4215
2019-04-26 11:59:21,0.067,0.78,0.154,0.4215
2019-04-26 12:15:00,0.0,1.0,0.0,0.0
2019-04-26 12:30:00,0.0,0.845,0.155,0.5859
2019-04-26 12:36:56,0.054,0.838,0.108,0.4019
2019-04-26 12:39:35,0.0,0.916,0.084,0.4939
2019-04-26 13:07:01,0.0,0.897,0.103,0.5423
2019-04-26 13:09:09,0.0,0.821,0.179,0.7944
2019-04-26 13:11:00,0.0,0.886,0.114,0.6486
2019-04-26 13:11:34,0.0,0.921,0.079,0.4588
2019-04-26 13:15:03,0.0,0.929,0.071,0.4404
2019-04-26 13:32:10,0.0,0.83,0.17,0.7184
2019-04-26 13:37:47,0.0,0.928,0.072,0.4215
2019-04-26 14:02:19,0.0,1.0,0.0,0.0
2019-04-26 14:27:00,0.087,0.782,0.131,0.2732
2019-04-26 14:32:10,0.07,0.769,0.161,0.4215
2019-04-26 14:32:10,0.0,0.923,0.077,0.4588
2019-04-26 14:40:52,0.0,0.941,0.059,0.3612
2019-04-26 14:41:12,0.0,0.936,0.064,0.4215
2019-04-26 14:48:52,0.064,0.724,0.213,0.7003
2019-04-26 14:57:00,0.0,0.852,0.148,0.7531
2019-04-26 15:00:03,0.048,0.744,0.208,0.763
2019-04-26 15:13:00,0.05,0.9,0.05,0.0
2019-04-26 15:35:25,0.0,1.0,0.0,0.0
2019-04-26 15:38:26,0.0,1.0,0.0,0.0
2019-04-26 17:08:00,0.0,0.858,0.142,0.6808
2019-04-26 17:38:38,0.057,0.807,0.135,0.4588
2019-04-26 18:00:00,0.0,1.0,0.0,0.0
2019-04-26 18:10:05,0.0,1.0,0.0,0.0
2019-04-26 18:16:46,0.144,0.814,0.042,-0.6597
2019-04-26 18:48:00,0.055,0.945,0.0,-0.296
2019-04-26 18:49:15,0.0,1.0,0.0,0.0
2019-04-26 18:52:09,0.0,0.825,0.175,0.7717
2019-04-26 18:54:00,0.0,0.899,0.101,0.5267
2019-04-26 18:56:15,0.0,0.947,0.053,0.3818
2019-04-26 19:04:27,0.059,0.692,0.248,0.8074
2019-04-26 19:04:27,0.0,0.833,0.167,0.802
2019-04-26 19:10:06,0.068,0.775,0.157,0.4215
2019-04-26 19:54:00,0.0,0.912,0.088,0.6289
2019-04-26 19:58:46,0.0,0.944,0.056,0.3182
2019-04-26 19:58:46,0.066,0.778,0.156,0.4404
2019-04-26 20:30:36,0.0,1.0,0.0,0.0
2019-04-26 20:50:00,0.114,0.689,0.197,0.5994
2019-04-26 20:53:11,0.064,0.724,0.213,0.7003
2019-04-26 21:00:08,0.12,0.88,0.0,-0.743
2019-04-26 21:10:00,0.0,0.875,0.125,0.6124
2019-04-26 21:10:00,0.07,0.93,0.0,-0.4588
2019-04-26 21:10:00,0.07,0.93,0.0,-0.4588
2019-04-26 21:10:00,0.0,0.872,0.128,0.6124
2019-04-26 21:30:00,0.073,0.837,0.09,-0.0516
2019-04-26 21:47:00,0.0,0.873,0.127,0.5859
2019-04-26 21:55:00,0.0,0.938,0.062,0.4019
2019-04-26 22:18:26,0.0,1.0,0.0,0.0
2019-04-26 23:02:45,0.065,0.717,0.217,0.7003
2019-04-26 23:38:29,0.065,0.717,0.217,0.7003
2019-04-27 03:26:25,0.0,0.969,0.031,0.0772
2019-04-27 04:12:00,0.0,0.87,0.13,0.5859
2019-04-27 06:32:01,0.178,0.822,0.0,-0.8316
2019-04-27 11:45:56,0.0,0.964,0.036,0.1027
2019-04-27 13:00:19,0.061,0.939,0.0,-0.4404
2019-04-27 13:30:01,0.0,0.881,0.119,0.7003
2019-04-27 15:00:00,0.0,0.955,0.045,0.2144
2019-04-27 16:00:26,0.061,0.939,0.0,-0.4404
